ID	xref	prefLabel
http://purl.obolibrary.org/obo/UBERON_0004768		bone of lower jaw
http://purl.obolibrary.org/obo/UBERON_0004770		articular system
http://purl.obolibrary.org/obo/UBERON_0004777		respiratory system submucosa
http://purl.obolibrary.org/obo/UBERON_0004778		larynx submucosa
http://purl.obolibrary.org/obo/UBERON_0004779		respiratory system lamina propria
http://purl.obolibrary.org/obo/UBERON_0004780		gastrointestinal system lamina propria
http://purl.obolibrary.org/obo/UBERON_0004781		gallbladder lamina propria
http://purl.obolibrary.org/obo/UBERON_0004782		gastrointestinal system serosa
http://purl.obolibrary.org/obo/UBERON_0004783		gallbladder serosa
http://purl.obolibrary.org/obo/UBERON_0004784		heart ventricle wall
http://purl.obolibrary.org/obo/UBERON_0004785		respiratory system mucosa
http://purl.obolibrary.org/obo/UBERON_0004786		gastrointestinal system mucosa
http://purl.obolibrary.org/obo/UBERON_0004789		larynx mucous gland
http://purl.obolibrary.org/obo/UBERON_0004790		skin mucous gland
http://purl.obolibrary.org/obo/UBERON_0004792		secretion of endocrine pancreas
http://purl.obolibrary.org/obo/UBERON_0004793		secretion of exocrine pancreas
http://purl.obolibrary.org/obo/UBERON_0004794		esophagus secretion
http://purl.obolibrary.org/obo/UBERON_0004795		pancreas secretion
http://purl.obolibrary.org/obo/UBERON_0004797		blood vessel layer
http://purl.obolibrary.org/obo/UBERON_0004802		respiratory tract epithelium
http://purl.obolibrary.org/obo/UBERON_0004807		respiratory system epithelium
http://purl.obolibrary.org/obo/UBERON_0004808		gastrointestinal system epithelium
http://purl.obolibrary.org/obo/UBERON_0004815		lower respiratory tract epithelium
http://purl.obolibrary.org/obo/UBERON_0004816		larynx epithelium
http://purl.obolibrary.org/obo/UBERON_0004820		bile duct epithelium
http://purl.obolibrary.org/obo/UBERON_0004822		extrahepatic bile duct epithelium
http://purl.obolibrary.org/obo/UBERON_0004823		intrahepatic bile duct epithelium
http://purl.obolibrary.org/obo/UBERON_0004830		respiratory system skeletal muscle
http://purl.obolibrary.org/obo/UBERON_0004831		esophagus skeletal muscle
http://purl.obolibrary.org/obo/UBERON_0004832		anal region skeletal muscle
http://purl.obolibrary.org/obo/UBERON_0004833		lip skeletal muscle
http://purl.obolibrary.org/obo/UBERON_0004834		hepatic duct smooth muscle
http://purl.obolibrary.org/obo/UBERON_0004848		respiratory system arterial endothelium
http://purl.obolibrary.org/obo/UBERON_0004849		respiratory system venous endothelium
http://purl.obolibrary.org/obo/UBERON_0004851		aorta endothelium
http://purl.obolibrary.org/obo/UBERON_0004852		cardiovascular system endothelium
http://purl.obolibrary.org/obo/UBERON_0004857		skeletal muscle connective tissue
http://purl.obolibrary.org/obo/UBERON_0004859		eye gland
http://purl.obolibrary.org/obo/UBERON_0004864		vasculature of retina
http://purl.obolibrary.org/obo/UBERON_0004867		orbital cavity
http://purl.obolibrary.org/obo/UBERON_0004872		splanchnic layer of lateral plate mesoderm
http://purl.obolibrary.org/obo/UBERON_0004873		splanchnopleure
http://purl.obolibrary.org/obo/UBERON_0004874		somatopleure
http://purl.obolibrary.org/obo/UBERON_0004880		chordamesoderm
http://purl.obolibrary.org/obo/UBERON_0004883		lung mesenchyme
http://purl.obolibrary.org/obo/UBERON_0004904		neuron projection bundle connecting eye with brain
http://purl.obolibrary.org/obo/UBERON_0004905		articulation
http://purl.obolibrary.org/obo/UBERON_0004906		ectodermal part of digestive tract
http://purl.obolibrary.org/obo/UBERON_0004907		lower digestive tract
http://purl.obolibrary.org/obo/UBERON_0004908		upper digestive tract
http://purl.obolibrary.org/obo/UBERON_0004909		epithelium of gonad
http://purl.obolibrary.org/obo/UBERON_0004911		epithelium of female gonad
http://purl.obolibrary.org/obo/UBERON_0004912		biliary bud
http://purl.obolibrary.org/obo/UBERON_0004913		hepatopancreatic ampulla
http://purl.obolibrary.org/obo/UBERON_0004914		duodenal papilla
http://purl.obolibrary.org/obo/UBERON_0004915		sphincter of hepatopancreatic ampulla
http://purl.obolibrary.org/obo/UBERON_0004916		anal sphincter
http://purl.obolibrary.org/obo/UBERON_0004921		subdivision of digestive tract
http://purl.obolibrary.org/obo/UBERON_0004922		postnatal subventricular zone
http://purl.obolibrary.org/obo/UBERON_0004923		organ component layer
http://purl.obolibrary.org/obo/UBERON_0004924		submucosa of pharynx
http://purl.obolibrary.org/obo/UBERON_0004926		submucosa of cystic duct
http://purl.obolibrary.org/obo/UBERON_0004932		submucosa of sigmoid colon
http://purl.obolibrary.org/obo/UBERON_0004934		submucosa of body of stomach
http://purl.obolibrary.org/obo/UBERON_0004936		submucosa of pyloric antrum
http://purl.obolibrary.org/obo/UBERON_0004937		submucosa of pylorus
http://purl.obolibrary.org/obo/UBERON_0004938		submucosa of biliary tree
http://purl.obolibrary.org/obo/UBERON_0004939		submucosa of common bile duct
http://purl.obolibrary.org/obo/UBERON_0004940		submucosa of common hepatic duct
http://purl.obolibrary.org/obo/UBERON_0004941		submucosa of right hepatic duct
http://purl.obolibrary.org/obo/UBERON_0004942		submucosa of left hepatic duct
http://purl.obolibrary.org/obo/UBERON_0004988		mucosa of cystic duct
http://purl.obolibrary.org/obo/UBERON_0004993		mucosa of sigmoid colon
http://purl.obolibrary.org/obo/UBERON_0004995		mucosa of body of stomach
http://purl.obolibrary.org/obo/UBERON_0004997		mucosa of pyloric antrum
http://purl.obolibrary.org/obo/UBERON_0004998		mucosa of pylorus
http://purl.obolibrary.org/obo/UBERON_0004999		mucosa of biliary tree
http://purl.obolibrary.org/obo/UBERON_0005000		mucosa of common bile duct
http://purl.obolibrary.org/obo/UBERON_0005001		mucosa of common hepatic duct
http://purl.obolibrary.org/obo/UBERON_0005002		mucosa of right hepatic duct
http://purl.obolibrary.org/obo/UBERON_0005003		mucosa of left hepatic duct
http://purl.obolibrary.org/obo/UBERON_0005020		mucosa of tongue
http://purl.obolibrary.org/obo/UBERON_0005031		mucosa of upper lip
http://purl.obolibrary.org/obo/UBERON_0005032		mucosa of lower lip
http://purl.obolibrary.org/obo/UBERON_0005033		mucosa of gallbladder
http://purl.obolibrary.org/obo/UBERON_0005056		external female genitalia
http://purl.obolibrary.org/obo/UBERON_0005057		immune organ
http://purl.obolibrary.org/obo/UBERON_0005058		hemolymphoid system gland
http://purl.obolibrary.org/obo/UBERON_0005061		neural groove
http://purl.obolibrary.org/obo/UBERON_0005062		neural fold
http://purl.obolibrary.org/obo/UBERON_0005064		left ventricular trabecular myocardium
http://purl.obolibrary.org/obo/UBERON_0005066		right ventricular trabecular myocardium
http://purl.obolibrary.org/obo/UBERON_0005068		neural rod
http://purl.obolibrary.org/obo/UBERON_0005070		anterior neuropore
http://purl.obolibrary.org/obo/UBERON_0005071		posterior neuropore
http://purl.obolibrary.org/obo/UBERON_0005075		forebrain-midbrain boundary
http://purl.obolibrary.org/obo/UBERON_0005076		hindbrain-spinal cord boundary
http://purl.obolibrary.org/obo/UBERON_0005077		neuropore
http://purl.obolibrary.org/obo/UBERON_0005078		lamina terminalis of neural tube
http://purl.obolibrary.org/obo/UBERON_0005082		tube lumen
http://purl.obolibrary.org/obo/UBERON_0005085		ectodermal placode
http://purl.obolibrary.org/obo/UBERON_0005090		muscle structure
http://purl.obolibrary.org/obo/UBERON_0005092		right horn of sinus venosus
http://purl.obolibrary.org/obo/UBERON_0005153		epithelial bud
http://purl.obolibrary.org/obo/UBERON_0005156		reproductive structure
http://purl.obolibrary.org/obo/UBERON_0005157		epithelial fold
http://purl.obolibrary.org/obo/UBERON_0005158		parenchyma of central nervous system
http://purl.obolibrary.org/obo/UBERON_0005159		pyramid of medulla oblongata
http://purl.obolibrary.org/obo/UBERON_0005162		multi cell part structure
http://purl.obolibrary.org/obo/UBERON_0005171		hepatic duct
http://purl.obolibrary.org/obo/UBERON_0005172		abdomen element
http://purl.obolibrary.org/obo/UBERON_0005173		abdominal segment element
http://purl.obolibrary.org/obo/UBERON_0005174		dorsal region element
http://purl.obolibrary.org/obo/UBERON_0005177		trunk region element
http://purl.obolibrary.org/obo/UBERON_0005178		thoracic cavity element
http://purl.obolibrary.org/obo/UBERON_0005181		thoracic segment organ
http://purl.obolibrary.org/obo/UBERON_0005194		thoracic vein
http://purl.obolibrary.org/obo/UBERON_0005204		larynx submucosa gland
http://purl.obolibrary.org/obo/UBERON_0005217		midbrain subarachnoid space
http://purl.obolibrary.org/obo/UBERON_0005218		diencephalon subarachnoid space
http://purl.obolibrary.org/obo/UBERON_0005219		hindbrain subarachnoid space
http://purl.obolibrary.org/obo/UBERON_0005221		liver right lobe parenchyma
http://purl.obolibrary.org/obo/UBERON_0005222		liver left lobe parenchyma
http://purl.obolibrary.org/obo/UBERON_0005233		medial-nasal process ectoderm
http://purl.obolibrary.org/obo/UBERON_0005234		optic eminence ectoderm
http://purl.obolibrary.org/obo/UBERON_0005239		basal plate metencephalon
http://purl.obolibrary.org/obo/UBERON_0005243		interventricular septum endocardium
http://purl.obolibrary.org/obo/UBERON_0005248		bulbus cordis myocardium
http://purl.obolibrary.org/obo/UBERON_0005250		stomatodeum gland
http://purl.obolibrary.org/obo/UBERON_0005251		yolk sac cavity
http://purl.obolibrary.org/obo/UBERON_0005253		head mesenchyme
http://purl.obolibrary.org/obo/UBERON_0005256		trunk mesenchyme
http://purl.obolibrary.org/obo/UBERON_0005281		ventricular system of central nervous system
http://purl.obolibrary.org/obo/UBERON_0005282		ventricular system of brain
http://purl.obolibrary.org/obo/UBERON_0005283		tela choroidea
http://purl.obolibrary.org/obo/UBERON_0005286		tela choroidea of midbrain cerebral aqueduct
http://purl.obolibrary.org/obo/UBERON_0005287		tela choroidea of fourth ventricle
http://purl.obolibrary.org/obo/UBERON_0005288		tela choroidea of third ventricle
http://purl.obolibrary.org/obo/UBERON_0005289		tela choroidea of telencephalic ventricle
http://purl.obolibrary.org/obo/UBERON_0005290		myelencephalon
http://purl.obolibrary.org/obo/UBERON_0005291		embryonic tissue
http://purl.obolibrary.org/obo/UBERON_0005292		extraembryonic tissue
http://purl.obolibrary.org/obo/UBERON_0005293		cerebellum lobe
http://purl.obolibrary.org/obo/UBERON_0005316		endocardial endothelium
http://purl.obolibrary.org/obo/UBERON_0005317		pulmonary artery endothelium
http://purl.obolibrary.org/obo/UBERON_0005334		oral lamina propria
http://purl.obolibrary.org/obo/UBERON_0005337		outflow tract of ventricle
http://purl.obolibrary.org/obo/UBERON_0005338		outflow tract aortic component
http://purl.obolibrary.org/obo/UBERON_0005339		outflow tract pulmonary component
http://purl.obolibrary.org/obo/UBERON_0005340		dorsal telencephalic commissure
http://purl.obolibrary.org/obo/UBERON_0005341		ventral commissure
http://purl.obolibrary.org/obo/UBERON_0005343		cortical plate
http://purl.obolibrary.org/obo/UBERON_0005346		cerebellum vermis lobule VIIB
http://purl.obolibrary.org/obo/UBERON_0005349		paramedian lobule
http://purl.obolibrary.org/obo/UBERON_0005356		Rathke's pouch
http://purl.obolibrary.org/obo/UBERON_0005357		brain ependyma
http://purl.obolibrary.org/obo/UBERON_0005358		ventricle of nervous system
http://purl.obolibrary.org/obo/UBERON_0005359		spinal cord ependyma
http://purl.obolibrary.org/obo/UBERON_0005362		vagus X ganglion
http://purl.obolibrary.org/obo/UBERON_0005366		olfactory lobe
http://purl.obolibrary.org/obo/UBERON_0005368		hippocampus molecular layer
http://purl.obolibrary.org/obo/UBERON_0005370		hippocampus stratum lacunosum
http://purl.obolibrary.org/obo/UBERON_0005371		hippocampus stratum oriens
http://purl.obolibrary.org/obo/UBERON_0005372		hippocampus stratum radiatum
http://purl.obolibrary.org/obo/UBERON_0005373		spinal cord dorsal column
http://purl.obolibrary.org/obo/UBERON_0005377		olfactory bulb glomerular layer
http://purl.obolibrary.org/obo/UBERON_0005379		olfactory bulb internal plexiform layer
http://purl.obolibrary.org/obo/UBERON_0005381		dentate gyrus granule cell layer
http://purl.obolibrary.org/obo/UBERON_0005382		dorsal striatum
http://purl.obolibrary.org/obo/UBERON_0005383		caudate-putamen
http://purl.obolibrary.org/obo/UBERON_0005388		photoreceptor array
http://purl.obolibrary.org/obo/UBERON_0005389		transparent eye structure
http://purl.obolibrary.org/obo/UBERON_0005396		carotid artery segment
http://purl.obolibrary.org/obo/UBERON_0005397		brain arachnoid mater
http://purl.obolibrary.org/obo/UBERON_0005398		female reproductive gland
http://purl.obolibrary.org/obo/UBERON_0005400		telencephalon arachnoid mater
http://purl.obolibrary.org/obo/UBERON_0005401		cerebral hemisphere gray matter
http://purl.obolibrary.org/obo/UBERON_0005403		ventral striatum
http://purl.obolibrary.org/obo/UBERON_0005408		circumventricular organ
http://purl.obolibrary.org/obo/UBERON_0005409		alimentary part of gastrointestinal system
http://purl.obolibrary.org/obo/UBERON_0005410		cartilaginous otic capsule
http://purl.obolibrary.org/obo/UBERON_0005411		bony otic capsule
http://purl.obolibrary.org/obo/UBERON_0005413		spinocerebellar tract
http://purl.obolibrary.org/obo/UBERON_0005419		pectoral appendage bud
http://purl.obolibrary.org/obo/UBERON_0005421		pectoral appendage apical ectodermal ridge
http://purl.obolibrary.org/obo/UBERON_0005423		developing anatomical structure
http://purl.obolibrary.org/obo/UBERON_0005425		presumptive neural retina
http://purl.obolibrary.org/obo/UBERON_0005426		lens vesicle
http://purl.obolibrary.org/obo/UBERON_0005427		corneal primordium
http://purl.obolibrary.org/obo/UBERON_0005428		vagal neural crest
http://purl.obolibrary.org/obo/UBERON_0005432		aortic sac
http://purl.obolibrary.org/obo/UBERON_0005434		cervical region
http://purl.obolibrary.org/obo/UBERON_0005436		common hepatic artery
http://purl.obolibrary.org/obo/UBERON_0005446		foramen rotundum
http://purl.obolibrary.org/obo/UBERON_0005456		jugular foramen
http://purl.obolibrary.org/obo/UBERON_0005460		left vitelline vein
http://purl.obolibrary.org/obo/UBERON_0005472		right vitelline vein
http://purl.obolibrary.org/obo/UBERON_0005478		sulcus limitans of neural tube
http://purl.obolibrary.org/obo/UBERON_0005487		vitelline vein
http://purl.obolibrary.org/obo/UBERON_0005491		glossopharyngeal neural crest
http://purl.obolibrary.org/obo/UBERON_0005496		neural tube lateral wall
http://purl.obolibrary.org/obo/UBERON_0005497		non-neural ectoderm
http://purl.obolibrary.org/obo/UBERON_0005498		primitive heart tube
http://purl.obolibrary.org/obo/UBERON_0005499		rhombomere 1
http://purl.obolibrary.org/obo/UBERON_0005501		rhombomere lateral wall
http://purl.obolibrary.org/obo/UBERON_0005502		rhombomere roof plate
http://purl.obolibrary.org/obo/UBERON_0005507		rhombomere 3
http://purl.obolibrary.org/obo/UBERON_0005511		rhombomere 4
http://purl.obolibrary.org/obo/UBERON_0005515		rhombomere 5
http://purl.obolibrary.org/obo/UBERON_0005519		rhombomere 6
http://purl.obolibrary.org/obo/UBERON_0005523		rhombomere 7
http://purl.obolibrary.org/obo/UBERON_0005527		rhombomere 8
http://purl.obolibrary.org/obo/UBERON_0005563		trigeminal neural crest
http://purl.obolibrary.org/obo/UBERON_0005564		gonad primordium
http://purl.obolibrary.org/obo/UBERON_0005565		facio-acoustic neural crest
http://purl.obolibrary.org/obo/UBERON_0005567		rhombomere 1 lateral wall
http://purl.obolibrary.org/obo/UBERON_0005568		rhombomere 1 roof plate
http://purl.obolibrary.org/obo/UBERON_0005569		rhombomere 2
http://purl.obolibrary.org/obo/UBERON_0005571		rhombomere 2 lateral wall
http://purl.obolibrary.org/obo/UBERON_0005572		rhombomere 2 roof plate
http://purl.obolibrary.org/obo/UBERON_0005574		rhombomere 3 lateral wall
http://purl.obolibrary.org/obo/UBERON_0005575		rhombomere 3 roof plate
http://purl.obolibrary.org/obo/UBERON_0005577		rhombomere 4 lateral wall
http://purl.obolibrary.org/obo/UBERON_0005578		rhombomere 4 roof plate
http://purl.obolibrary.org/obo/UBERON_0005580		rhombomere 5 lateral wall
http://purl.obolibrary.org/obo/UBERON_0005581		rhombomere 5 roof plate
http://purl.obolibrary.org/obo/UBERON_0005583		rhombomere 6 lateral wall
http://purl.obolibrary.org/obo/UBERON_0005584		rhombomere 6 roof plate
http://purl.obolibrary.org/obo/UBERON_0005586		rhombomere 7 lateral wall
http://purl.obolibrary.org/obo/UBERON_0005587		rhombomere 7 roof plate
http://purl.obolibrary.org/obo/UBERON_0005589		rhombomere 8 lateral wall
http://purl.obolibrary.org/obo/UBERON_0005590		rhombomere 8 roof plate
http://purl.obolibrary.org/obo/UBERON_0005594		head somite
http://purl.obolibrary.org/obo/UBERON_0005597		lung primordium
http://purl.obolibrary.org/obo/UBERON_0005598		trunk somite
http://purl.obolibrary.org/obo/UBERON_0005604		extrahepatic part of hepatic duct
http://purl.obolibrary.org/obo/UBERON_0005613		left dorsal aorta
http://purl.obolibrary.org/obo/UBERON_0005614		lens anterior epithelium
http://purl.obolibrary.org/obo/UBERON_0005616		mesenteric artery
http://purl.obolibrary.org/obo/UBERON_0005617		mesenteric vein
http://purl.obolibrary.org/obo/UBERON_0005622		right dorsal aorta
http://purl.obolibrary.org/obo/UBERON_0005629		vascular plexus
http://purl.obolibrary.org/obo/UBERON_0005631		extraembryonic membrane
http://purl.obolibrary.org/obo/UBERON_0005637		pyloric region epithelium
http://purl.obolibrary.org/obo/UBERON_0005638		anterior chamber epithelium
http://purl.obolibrary.org/obo/UBERON_0005656		lens vesicle epithelium
http://purl.obolibrary.org/obo/UBERON_0005660		2nd arch ectoderm
http://purl.obolibrary.org/obo/UBERON_0005661		3rd arch ectoderm
http://purl.obolibrary.org/obo/UBERON_0005662		4th arch ectoderm
http://purl.obolibrary.org/obo/UBERON_0005664		2nd arch endoderm
http://purl.obolibrary.org/obo/UBERON_0005665		3rd arch endoderm
http://purl.obolibrary.org/obo/UBERON_0005666		4th arch endoderm
http://purl.obolibrary.org/obo/UBERON_0005669		peritoneal cavity mesothelium
http://purl.obolibrary.org/obo/UBERON_0005672		right lung endothelium
http://purl.obolibrary.org/obo/UBERON_0005673		left lung endothelium
http://purl.obolibrary.org/obo/UBERON_0005687		orbitosphenoid cartilage element
http://purl.obolibrary.org/obo/UBERON_0005688		lens vesicle cavity
http://purl.obolibrary.org/obo/UBERON_0005689		2nd arch mesenchyme
http://purl.obolibrary.org/obo/UBERON_0005690		3rd arch mesenchyme
http://purl.obolibrary.org/obo/UBERON_0005691		4th arch mesenchyme
http://purl.obolibrary.org/obo/UBERON_0005702		optic eminence mesenchyme
http://purl.obolibrary.org/obo/UBERON_0005720		hindbrain venous system
http://purl.obolibrary.org/obo/UBERON_0005723		floor plate spinal cord region
http://purl.obolibrary.org/obo/UBERON_0005724		roof plate spinal cord region
http://purl.obolibrary.org/obo/UBERON_0005725		olfactory system
http://purl.obolibrary.org/obo/UBERON_0005726		chemosensory system
http://purl.obolibrary.org/obo/UBERON_0005728		extraembryonic mesoderm
http://purl.obolibrary.org/obo/UBERON_0005729		pectoral appendage field
http://purl.obolibrary.org/obo/UBERON_0005732		paired limb/fin field
http://purl.obolibrary.org/obo/UBERON_0005734		tunica adventitia of blood vessel
http://purl.obolibrary.org/obo/UBERON_0005740		tunica intima of artery
http://purl.obolibrary.org/obo/UBERON_0005742		adventitia
http://purl.obolibrary.org/obo/UBERON_0005744		bone foramen
http://purl.obolibrary.org/obo/UBERON_0005745		optic foramen
http://purl.obolibrary.org/obo/UBERON_0005764		acellular membrane
http://purl.obolibrary.org/obo/UBERON_0005769		basement membrane of epithelium
http://purl.obolibrary.org/obo/UBERON_0005800		section of aorta
http://purl.obolibrary.org/obo/UBERON_0005805		dorsal aorta
http://purl.obolibrary.org/obo/UBERON_0005806		portal system
http://purl.obolibrary.org/obo/UBERON_0005821		gracile fasciculus
http://purl.obolibrary.org/obo/UBERON_0005826		gracile fasciculus of spinal cord
http://purl.obolibrary.org/obo/UBERON_0005832		cuneate fasciculus
http://purl.obolibrary.org/obo/UBERON_0005835		cuneate fasciculus of spinal cord
http://purl.obolibrary.org/obo/UBERON_0005837		fasciculus of spinal cord
http://purl.obolibrary.org/obo/UBERON_0005838		fasciculus of brain
http://purl.obolibrary.org/obo/UBERON_0005844		spinal cord segment
http://purl.obolibrary.org/obo/UBERON_0005845		caudal segment of spinal cord
http://purl.obolibrary.org/obo/UBERON_0005856		developing mesenchymal condensation
http://purl.obolibrary.org/obo/UBERON_0005863		cartilaginous condensation
http://purl.obolibrary.org/obo/UBERON_0005865		pre-muscle condensation
http://purl.obolibrary.org/obo/UBERON_0005866		pre-cartilage condensation
http://purl.obolibrary.org/obo/UBERON_0005867		mandibular prominence
http://purl.obolibrary.org/obo/UBERON_0005868		maxillary prominence
http://purl.obolibrary.org/obo/UBERON_0005882		neural tube alar plate
http://purl.obolibrary.org/obo/UBERON_0005884		hyoid arch skeleton
http://purl.obolibrary.org/obo/UBERON_0005902		occipital region
http://purl.obolibrary.org/obo/UBERON_0005906		serous sac
http://purl.obolibrary.org/obo/UBERON_0005911		endo-epithelium
http://purl.obolibrary.org/obo/UBERON_0005913		zone of bone organ
http://purl.obolibrary.org/obo/UBERON_0005944		axial skeleton plus cranial skeleton
http://purl.obolibrary.org/obo/UBERON_0005945		neurocranial trabecula
http://purl.obolibrary.org/obo/UBERON_0005946		outflow tract of atrium
http://purl.obolibrary.org/obo/UBERON_0005953		outflow part of right ventricle
http://purl.obolibrary.org/obo/UBERON_0005956		outflow part of left ventricle
http://purl.obolibrary.org/obo/UBERON_0005965		outflow part of right atrium
http://purl.obolibrary.org/obo/UBERON_0005966		outflow part of left atrium
http://purl.obolibrary.org/obo/UBERON_0005970		brain commissure
http://purl.obolibrary.org/obo/UBERON_0005978		olfactory bulb outer nerve layer
http://purl.obolibrary.org/obo/UBERON_0005983		heart layer
http://purl.obolibrary.org/obo/UBERON_0005985		coronary vessel
http://purl.obolibrary.org/obo/UBERON_0005988		atrium myocardial trabecula
http://purl.obolibrary.org/obo/UBERON_0005989		atrioventricular septum
http://purl.obolibrary.org/obo/UBERON_0006002		vitelline artery
http://purl.obolibrary.org/obo/UBERON_0006003		integumentary adnexa
http://purl.obolibrary.org/obo/UBERON_0006007		pre-Botzinger complex
http://purl.obolibrary.org/obo/UBERON_0006056		posterior surface of head
http://purl.obolibrary.org/obo/UBERON_0006068		bone of tail
http://purl.obolibrary.org/obo/UBERON_0006071		caudal region
http://purl.obolibrary.org/obo/UBERON_0006072		cervical region of vertebral column
http://purl.obolibrary.org/obo/UBERON_0006073		thoracic region of vertebral column
http://purl.obolibrary.org/obo/UBERON_0006076		caudal region of vertebral column
http://purl.obolibrary.org/obo/UBERON_0006077		subdivision of vertebral column
http://purl.obolibrary.org/obo/UBERON_0006086		stria medullaris
http://purl.obolibrary.org/obo/UBERON_0006087		internal arcuate fiber bundle
http://purl.obolibrary.org/obo/UBERON_0006088		inferior parietal cortex
http://purl.obolibrary.org/obo/UBERON_0006089		dorsal external arcuate fiber bundle
http://purl.obolibrary.org/obo/UBERON_0006091		inferior horn of the lateral ventricle
http://purl.obolibrary.org/obo/UBERON_0006092		cuneus cortex
http://purl.obolibrary.org/obo/UBERON_0006093		precuneus cortex
http://purl.obolibrary.org/obo/UBERON_0006098		basal nuclear complex
http://purl.obolibrary.org/obo/UBERON_0006107		basolateral amygdaloid nuclear complex
http://purl.obolibrary.org/obo/UBERON_0006108		corticomedial nuclear complex
http://purl.obolibrary.org/obo/UBERON_0006115		posterior column of fornix
http://purl.obolibrary.org/obo/UBERON_0006119		subbrachial nucleus
http://purl.obolibrary.org/obo/UBERON_0006120		superior colliculus superficial gray layer
http://purl.obolibrary.org/obo/UBERON_0006127		funiculus of spinal cord
http://purl.obolibrary.org/obo/UBERON_0006133		funiculus of neuraxis
http://purl.obolibrary.org/obo/UBERON_0006134		nerve fiber
http://purl.obolibrary.org/obo/UBERON_0006135		myelinated nerve fiber
http://purl.obolibrary.org/obo/UBERON_0006136		unmyelinated nerve fiber
http://purl.obolibrary.org/obo/UBERON_0006207		aortico-pulmonary spiral septum
http://purl.obolibrary.org/obo/UBERON_0006211		buccopharyngeal membrane
http://purl.obolibrary.org/obo/UBERON_0006215		rhombic lip
http://purl.obolibrary.org/obo/UBERON_0006218		common atrial chamber
http://purl.obolibrary.org/obo/UBERON_0006222		future diencephalon
http://purl.obolibrary.org/obo/UBERON_0006227		ethmoid bone primordium
http://purl.obolibrary.org/obo/UBERON_0006230		extrinsic ocular pre-muscle mass
http://purl.obolibrary.org/obo/UBERON_0006232		facio-acoustic VII-VIII preganglion complex
http://purl.obolibrary.org/obo/UBERON_0006235		foregut-midgut junction
http://purl.obolibrary.org/obo/UBERON_0006236		tetrapod frontal bone primordium
http://purl.obolibrary.org/obo/UBERON_0006238		future brain
http://purl.obolibrary.org/obo/UBERON_0006239		future central tendon
http://purl.obolibrary.org/obo/UBERON_0006240		future forebrain
http://purl.obolibrary.org/obo/UBERON_0006241		future spinal cord
http://purl.obolibrary.org/obo/UBERON_0006242		gallbladder primordium
http://purl.obolibrary.org/obo/UBERON_0006260		lingual swellings
http://purl.obolibrary.org/obo/UBERON_0006264		mouth-foregut junction
http://purl.obolibrary.org/obo/UBERON_0006267		notochordal plate
http://purl.obolibrary.org/obo/UBERON_0006268		notochordal process
http://purl.obolibrary.org/obo/UBERON_0006271		orbital fissure
http://purl.obolibrary.org/obo/UBERON_0006273		otic pit
http://purl.obolibrary.org/obo/UBERON_0006279		pleuroperitoneal canal
http://purl.obolibrary.org/obo/UBERON_0006283		future cardiac ventricle
http://purl.obolibrary.org/obo/UBERON_0006284		early prosencephalic vesicle
http://purl.obolibrary.org/obo/UBERON_0006293		spleen primordium
http://purl.obolibrary.org/obo/UBERON_0006304		future trigeminal ganglion
http://purl.obolibrary.org/obo/UBERON_0006311		chamber of eyeball
http://purl.obolibrary.org/obo/UBERON_0006312		ocular refractive media
http://purl.obolibrary.org/obo/UBERON_0006314		bodily fluid
http://purl.obolibrary.org/obo/UBERON_0006321		superior oblique extraocular muscle
http://purl.obolibrary.org/obo/UBERON_0006331		brainstem nucleus
http://purl.obolibrary.org/obo/UBERON_0006347		communicating artery
http://purl.obolibrary.org/obo/UBERON_0006473		Brodmann (1909) area 18
http://purl.obolibrary.org/obo/UBERON_0006483		Brodmann (1909) area 46
http://purl.obolibrary.org/obo/UBERON_0006514		pallidum
http://purl.obolibrary.org/obo/UBERON_0006518		right lung lobe
http://purl.obolibrary.org/obo/UBERON_0006531		oculomotor muscle
http://purl.obolibrary.org/obo/UBERON_0006532		oblique extraocular muscle
http://purl.obolibrary.org/obo/UBERON_0006533		rectus extraocular muscle
http://purl.obolibrary.org/obo/UBERON_0006535		skin secretion
http://purl.obolibrary.org/obo/UBERON_0006537		female reproductive gland secretion
http://purl.obolibrary.org/obo/UBERON_0006538		respiratory system fluid/secretion
http://purl.obolibrary.org/obo/UBERON_0006555		excretory tube
http://purl.obolibrary.org/obo/UBERON_0006562		pharynx
http://purl.obolibrary.org/obo/UBERON_0006563		tunica media of pulmonary trunk
http://purl.obolibrary.org/obo/UBERON_0006566		left ventricle myocardium
http://purl.obolibrary.org/obo/UBERON_0006567		right ventricle myocardium
http://purl.obolibrary.org/obo/UBERON_0006568		hypothalamic nucleus
http://purl.obolibrary.org/obo/UBERON_0006569		diencephalic nucleus
http://purl.obolibrary.org/obo/UBERON_0006574		pectinate line
http://purl.obolibrary.org/obo/UBERON_0006585		vestibular organ
http://purl.obolibrary.org/obo/UBERON_0006595		presumptive endoderm
http://purl.obolibrary.org/obo/UBERON_0006596		presumptive blood
http://purl.obolibrary.org/obo/UBERON_0006598		presumptive structure
http://purl.obolibrary.org/obo/UBERON_0006601		presumptive ectoderm
http://purl.obolibrary.org/obo/UBERON_0006603		presumptive mesoderm
http://purl.obolibrary.org/obo/UBERON_0006606		mandibular symphysis
http://purl.obolibrary.org/obo/UBERON_0006660		muscular coat
http://purl.obolibrary.org/obo/UBERON_0006668		carotid canal
